Member ID,Check-in Date
MEM0124,2024-12-31
MEM0124,2024-07-29
MEM0124,2024-05-28
MEM0124,2024-02-18
MEM0124,2024-12-17
MEM0124,2024-10-11
MEM0124,2023-09-30
MEM0124,2024-04-04
MEM0124,2023-11-05
MEM0124,2024-06-21
MEM0124,2023-11-17
MEM0124,2023-07-18
MEM0124,2024-09-12
MEM0124,2024-08-23
MEM0124,2023-07-21
MEM0124,2024-05-24
MEM0124,2023-09-19
MEM0124,2024-11-17
MEM0124,2024-12-23
MEM0124,2023-06-07
MEM0124,2024-09-28
MEM0124,2024-09-29
MEM0124,2024-10-07
MEM0124,2024-11-03
MEM0124,2024-03-31
MEM0124,2023-07-29
MEM0124,2023-10-29
MEM0124,2023-10-13
MEM0124,2024-12-10
MEM0124,2024-06-09
MEM0124,2024-02-14
MEM0124,2024-08-17
MEM0124,2024-10-20
MEM0124,2024-05-05
MEM0124,2023-09-08
MEM0124,2024-09-15
MEM0124,2024-07-01
MEM0124,2023-07-11
MEM0124,2024-06-27
MEM0124,2024-12-04
MEM0124,2024-09-08
MEM0124,2023-08-16
MEM0124,2023-07-28
MEM0124,2023-07-02
MEM0124,2023-07-17
MEM0124,2023-12-03
MEM0124,2023-07-22
MEM0124,2024-02-08
MEM0124,2023-09-10
MEM0124,2023-11-15
MEM0124,2023-06-16
MEM0124,2024-07-04
MEM0124,2024-11-02
MEM0124,2024-04-02
MEM0124,2024-11-03
MEM0124,2023-09-04
MEM0124,2024-08-27
MEM0124,2024-01-22
MEM0124,2023-08-10
MEM0124,2024-06-20
MEM0124,2024-10-24
MEM0124,2024-02-09
MEM0124,2024-02-19
MEM0124,2023-11-09
MEM0124,2024-02-10
MEM0124,2023-06-16
MEM0124,2024-09-01
MEM0124,2024-09-08
MEM0124,2024-05-11
MEM0125,2024-08-06
MEM0125,2023-10-17
MEM0125,2023-07-22
MEM0125,2024-06-12
MEM0125,2024-11-26
MEM0125,2023-06-17
MEM0125,2024-12-21
MEM0125,2023-06-24
MEM0125,2024-08-20
MEM0125,2024-12-14
MEM0125,2023-05-18
MEM0125,2024-04-26
MEM0125,2024-08-31
MEM0125,2024-09-15
MEM0125,2023-09-20
MEM0125,2024-07-22
MEM0125,2024-02-16
MEM0125,2023-11-27
MEM0125,2024-08-19
MEM0125,2024-06-18
MEM0125,2024-07-02
MEM0125,2024-05-07
MEM0125,2024-02-16
MEM0125,2024-07-07
MEM0125,2024-01-25
MEM0125,2023-09-30
MEM0125,2024-01-12
MEM0125,2024-04-19
MEM0125,2024-05-13
MEM0125,2024-04-24
MEM0125,2024-12-30
MEM0125,2024-05-06
MEM0125,2023-12-15
MEM0125,2024-02-29
MEM0125,2024-05-25
MEM0125,2024-05-13
MEM0125,2023-08-28
MEM0125,2023-05-07
MEM0125,2024-07-19
MEM0125,2024-04-18
MEM0125,2024-10-16
MEM0125,2023-09-03
MEM0125,2024-02-03
MEM0125,2024-05-30
MEM0125,2024-04-26
MEM0125,2024-08-13
MEM0125,2023-06-28
MEM0125,2024-01-08
MEM0125,2023-09-29
MEM0125,2024-07-27
MEM0125,2023-10-11
MEM0125,2023-08-30
MEM0125,2024-12-04
MEM0125,2024-04-17
MEM0125,2023-08-09
MEM0125,2023-10-16
MEM0125,2024-09-27
MEM0125,2024-06-06
MEM0125,2024-05-01
MEM0125,2024-11-29
MEM0125,2024-03-23
MEM0125,2024-12-03
MEM0125,2024-01-04
MEM0125,2024-07-09
MEM0125,2023-08-03
MEM0125,2024-01-25
MEM0125,2024-03-18
MEM0125,2023-07-03
MEM0125,2024-02-26
MEM0125,2024-06-08
MEM0125,2024-11-19
MEM0125,2024-02-29
MEM0125,2024-01-10
MEM0125,2024-08-22
MEM0125,2024-05-05
MEM0125,2023-10-09
MEM0125,2023-10-15
MEM0125,2023-11-23
MEM0125,2024-01-24
MEM0125,2023-09-17
MEM0125,2024-05-04
MEM0125,2024-07-18
MEM0125,2024-11-19
MEM0125,2023-05-19
MEM0125,2023-07-09
MEM0125,2023-09-12
MEM0125,2024-07-05
MEM0125,2024-03-05
MEM0125,2023-10-23
MEM0125,2024-06-17
MEM0125,2023-08-07
MEM0125,2023-10-03
MEM0125,2023-12-30
MEM0126,2023-11-25
MEM0126,2024-12-18
MEM0126,2024-09-21
MEM0126,2023-10-08
MEM0126,2024-02-16
MEM0126,2023-12-28
MEM0126,2024-10-08
MEM0126,2023-12-21
MEM0126,2024-12-06
MEM0126,2024-09-12
MEM0126,2024-05-03
MEM0126,2024-01-20
MEM0126,2024-06-01
MEM0126,2024-08-04
MEM0126,2024-09-20
MEM0126,2024-11-16
MEM0126,2024-05-10
MEM0126,2024-02-26
MEM0126,2023-10-29
MEM0126,2024-06-19
MEM0126,2024-09-04
MEM0126,2023-11-24
MEM0126,2024-03-08
MEM0126,2024-08-13
MEM0126,2024-01-20
MEM0126,2024-03-05
MEM0126,2023-11-03
MEM0126,2024-06-04
MEM0126,2024-04-21
MEM0126,2024-07-18
MEM0126,2024-01-19
MEM0126,2024-07-06
MEM0126,2024-02-26
MEM0126,2024-04-05
MEM0126,2024-12-14
MEM0126,2024-10-23
MEM0126,2024-12-22
MEM0126,2024-06-18
MEM0126,2024-04-10
MEM0126,2023-10-27
MEM0126,2024-06-16
MEM0126,2024-03-23
MEM0126,2024-09-06
MEM0126,2023-12-19
MEM0126,2023-10-29
MEM0126,2024-12-25
MEM0126,2024-09-30
MEM0126,2024-01-02
MEM0126,2024-08-10
MEM0126,2023-11-21
MEM0126,2024-09-16
MEM0126,2024-07-22
MEM0126,2024-01-30
MEM0126,2024-10-10
MEM0126,2023-10-11
MEM0126,2023-10-15
MEM0126,2023-11-18
MEM0126,2024-06-16
MEM0126,2024-05-03
MEM0126,2023-10-07
MEM0126,2023-09-20
MEM0126,2024-11-11
MEM0126,2024-04-22
MEM0126,2024-10-20
MEM0126,2024-07-20
MEM0126,2024-11-22
MEM0126,2024-01-31
MEM0126,2024-10-18
MEM0126,2024-11-22
MEM0126,2023-09-20
MEM0126,2024-03-28
MEM0126,2023-11-29
MEM0126,2024-11-05
MEM0126,2024-09-12
MEM0126,2024-01-13
MEM0126,2024-02-18
MEM0126,2024-04-13
MEM0126,2024-11-30
MEM0126,2023-10-21
MEM0126,2024-02-01
MEM0126,2024-07-31
MEM0126,2024-01-15
MEM0126,2024-01-10
MEM0126,2023-09-30
MEM0126,2023-11-25
MEM0126,2024-11-15
MEM0126,2024-08-15
MEM0126,2024-05-31
MEM0126,2023-12-15
MEM0126,2023-11-03
MEM0126,2024-06-03
MEM0126,2024-05-02
MEM0126,2024-12-07
MEM0126,2024-03-15
MEM0126,2023-09-27
MEM0126,2024-06-27
MEM0126,2024-09-28
MEM0126,2024-01-21
MEM0126,2024-01-29
MEM0126,2024-02-19
MEM0126,2024-05-22
MEM0126,2024-02-04
MEM0126,2024-07-31
MEM0126,2024-11-26
MEM0126,2024-03-11
MEM0126,2024-08-05
MEM0126,2024-03-09
MEM0126,2023-11-30
MEM0126,2024-09-02
MEM0126,2024-02-07
MEM0126,2024-12-15
MEM0126,2024-07-05
MEM0126,2024-10-19
MEM0126,2024-01-07
MEM0126,2024-04-10
MEM0126,2024-01-26
MEM0126,2024-09-20
MEM0126,2024-01-05
MEM0126,2024-09-21
MEM0126,2023-11-23
MEM0126,2024-10-03
MEM0126,2023-12-12
MEM0126,2024-06-18
MEM0126,2024-05-01
MEM0126,2024-12-20
MEM0126,2024-11-28
MEM0126,2024-08-07
MEM0126,2023-09-27
MEM0126,2024-11-07
MEM0126,2024-10-18
MEM0126,2024-10-05
MEM0126,2024-09-06
MEM0126,2024-11-25
MEM0126,2024-07-01
MEM0126,2024-12-19
MEM0126,2024-01-07
MEM0126,2023-10-11
MEM0126,2024-07-04
MEM0126,2024-08-21
MEM0126,2024-08-08
MEM0126,2024-03-03
MEM0126,2024-11-28
MEM0126,2024-01-04
MEM0126,2024-11-18
MEM0126,2024-03-25
MEM0127,2024-07-29
MEM0127,2023-11-15
MEM0127,2024-01-13
MEM0127,2024-07-17
MEM0127,2024-12-04
MEM0127,2024-06-10
MEM0127,2024-08-27
MEM0127,2024-12-17
MEM0127,2024-10-31
MEM0127,2024-07-20
MEM0127,2023-11-07
MEM0127,2024-01-27
MEM0127,2024-04-08
MEM0127,2024-04-03
MEM0127,2024-04-28
MEM0127,2024-05-17
MEM0127,2024-02-19
MEM0127,2024-03-17
MEM0127,2024-08-06
MEM0127,2024-12-03
MEM0127,2024-10-21
MEM0127,2024-11-18
MEM0127,2024-04-07
MEM0127,2024-08-07
MEM0127,2024-06-27
MEM0127,2024-07-01
MEM0127,2024-11-08
MEM0127,2023-11-17
MEM0127,2024-10-11
MEM0127,2023-12-09
MEM0127,2023-12-21
MEM0127,2024-06-05
MEM0127,2024-12-20
MEM0127,2024-12-13
MEM0127,2024-03-29
MEM0127,2024-04-11
MEM0127,2024-03-08
MEM0127,2024-02-22
MEM0127,2023-12-11
MEM0127,2024-08-07
MEM0127,2023-11-18
MEM0127,2024-10-16
MEM0127,2024-06-23
MEM0127,2024-09-15
MEM0127,2024-03-07
MEM0127,2024-08-09
MEM0127,2024-02-23
MEM0127,2024-03-07
MEM0127,2024-12-21
MEM0127,2023-12-04
MEM0127,2024-02-27
MEM0127,2024-02-02
MEM0127,2024-06-03
MEM0127,2023-12-12
MEM0127,2024-01-26
MEM0127,2023-12-01
MEM0127,2024-06-08
MEM0127,2024-10-29
MEM0128,2023-10-24
MEM0128,2024-11-22
MEM0128,2024-05-08
MEM0128,2024-05-03
MEM0128,2024-11-05
MEM0128,2024-11-25
MEM0128,2023-08-07
MEM0128,2023-08-26
MEM0128,2024-07-13
MEM0128,2024-07-05
MEM0128,2023-07-04
MEM0128,2024-08-30
MEM0128,2023-10-28
MEM0128,2024-12-29
MEM0128,2024-02-21
MEM0128,2024-03-17
MEM0128,2024-06-01
MEM0128,2024-10-14
MEM0128,2024-12-19
MEM0128,2024-06-09
MEM0128,2024-05-01
MEM0128,2023-08-05
MEM0128,2023-06-28
MEM0128,2024-02-06
MEM0128,2023-07-24
MEM0128,2024-08-04
MEM0128,2024-09-22
MEM0128,2023-06-22
MEM0128,2023-08-01
MEM0128,2024-12-23
MEM0128,2024-02-28
MEM0128,2023-10-10
MEM0128,2024-07-19
MEM0128,2023-12-09
MEM0128,2024-02-28
MEM0128,2024-09-26
MEM0128,2024-03-21
MEM0128,2024-09-24
MEM0128,2024-11-01
MEM0128,2024-09-01
MEM0128,2023-08-26
MEM0128,2024-11-08
MEM0128,2024-05-09
MEM0128,2023-08-24
MEM0128,2024-04-17
MEM0128,2024-10-14
MEM0128,2024-12-17
MEM0128,2024-08-08
MEM0128,2023-11-24
MEM0128,2023-11-14
MEM0128,2023-07-15
MEM0128,2024-02-21
MEM0128,2023-09-27
MEM0128,2023-09-22
MEM0128,2024-07-06
MEM0128,2024-03-26
MEM0128,2024-05-05
MEM0128,2024-07-18
MEM0128,2024-03-22
MEM0128,2024-11-28
MEM0128,2024-03-07
MEM0128,2024-04-06
MEM0128,2024-04-07
MEM0128,2024-07-17
MEM0128,2024-11-12
MEM0128,2023-12-15
MEM0128,2024-02-08
MEM0128,2024-05-20
MEM0128,2023-06-26
MEM0128,2024-09-03
MEM0128,2024-12-08
MEM0128,2023-09-17
MEM0128,2024-03-16
MEM0128,2023-06-23
MEM0128,2024-01-23
MEM0128,2023-10-14
MEM0128,2023-10-11
MEM0128,2024-03-07
MEM0128,2024-04-19
MEM0128,2024-08-13
MEM0128,2024-01-11
MEM0128,2024-04-16
MEM0128,2023-10-08
MEM0128,2024-08-08
MEM0128,2024-12-24
MEM0128,2024-03-29
MEM0128,2023-12-20
MEM0128,2024-01-25
MEM0128,2024-09-04
MEM0128,2023-10-13
MEM0128,2023-08-27
MEM0128,2023-08-27
MEM0128,2024-08-18
MEM0128,2024-09-03
MEM0128,2023-11-02
MEM0128,2024-11-03
MEM0128,2023-10-27
MEM0128,2024-01-22
MEM0128,2023-12-06
MEM0128,2024-10-05
MEM0128,2023-10-25
MEM0128,2023-08-14
MEM0128,2023-12-16
MEM0128,2024-02-19
MEM0128,2023-11-09
MEM0128,2023-08-08
MEM0128,2024-06-20
MEM0128,2024-09-19
MEM0128,2024-01-22
MEM0128,2024-03-01
MEM0128,2023-11-21
MEM0128,2024-09-02
MEM0128,2023-07-13
MEM0128,2024-12-05
MEM0128,2023-08-17
MEM0128,2024-09-27
MEM0128,2024-08-25
MEM0128,2023-08-23
MEM0128,2023-10-02
MEM0129,2024-01-08
MEM0129,2024-11-19
MEM0129,2024-03-26
MEM0129,2023-07-31
MEM0129,2023-10-06
MEM0129,2024-01-14
MEM0129,2023-08-06
MEM0129,2023-10-11
MEM0129,2023-11-20
MEM0129,2024-11-02
MEM0129,2023-08-28
MEM0129,2024-11-18
MEM0129,2024-05-19
MEM0129,2023-08-24
MEM0129,2024-10-23
MEM0129,2024-01-17
MEM0129,2023-12-16
MEM0129,2024-02-21
MEM0129,2024-01-18
MEM0129,2024-06-11
MEM0129,2024-02-22
MEM0129,2024-11-15
MEM0129,2023-09-14
MEM0129,2023-12-11
MEM0129,2024-08-17
MEM0129,2023-09-07
MEM0129,2023-11-03
MEM0129,2024-08-24
MEM0129,2024-09-30
MEM0129,2024-06-02
MEM0129,2023-10-22
MEM0129,2024-04-22
MEM0129,2024-02-03
MEM0129,2024-09-20
MEM0129,2024-05-28
MEM0129,2024-04-23
MEM0129,2023-07-08
MEM0129,2024-12-30
MEM0129,2024-12-10
MEM0129,2024-12-29
MEM0129,2024-10-07
MEM0129,2024-03-13
MEM0129,2023-06-21
MEM0129,2023-07-04
MEM0129,2024-06-10
MEM0129,2023-10-29
MEM0129,2024-04-25
MEM0129,2024-10-12
MEM0129,2024-12-13
MEM0129,2024-04-18
MEM0129,2024-03-13
MEM0129,2024-08-05
MEM0129,2023-07-13
MEM0129,2024-04-29
MEM0129,2024-03-20
MEM0129,2024-07-11
MEM0129,2024-09-04
MEM0129,2024-08-18
MEM0129,2023-08-14
MEM0129,2024-06-20
MEM0129,2024-05-25
MEM0129,2024-04-17
MEM0129,2024-06-26
MEM0129,2023-10-08
MEM0129,2023-06-24
MEM0129,2024-03-23
MEM0129,2024-07-04
MEM0129,2023-07-01
MEM0129,2024-04-16
MEM0129,2024-12-25
MEM0129,2023-11-25
MEM0129,2023-11-19
MEM0129,2023-12-16
MEM0129,2024-11-25
MEM0129,2023-12-15
MEM0129,2024-06-29
MEM0129,2023-12-03
MEM0129,2024-01-18
MEM0129,2023-11-15
MEM0129,2023-07-04
MEM0129,2023-09-17
MEM0129,2023-10-16
MEM0129,2024-02-26
MEM0129,2023-08-17
MEM0129,2024-03-10
MEM0129,2024-07-31
MEM0129,2023-07-19
MEM0129,2023-07-09
MEM0129,2024-04-02
MEM0129,2024-12-12
MEM0129,2024-10-28
MEM0129,2024-10-04
MEM0129,2024-07-27
MEM0129,2024-12-17
MEM0129,2023-10-28
MEM0129,2024-05-07
MEM0129,2023-10-28
MEM0129,2024-11-20
MEM0129,2023-07-18
MEM0129,2024-04-14
MEM0129,2023-06-22
MEM0129,2024-05-08
MEM0129,2024-11-08
MEM0129,2024-02-10
MEM0129,2024-12-04
MEM0129,2023-07-04
MEM0129,2024-12-03
MEM0129,2024-09-06
MEM0129,2024-11-02
MEM0129,2024-02-03
MEM0129,2023-10-03
MEM0129,2024-07-11
MEM0129,2024-03-07
MEM0129,2023-08-22
MEM0129,2024-03-09
MEM0129,2024-05-21
MEM0129,2024-04-14
MEM0129,2024-06-30
MEM0129,2023-12-10
MEM0129,2023-11-17
MEM0129,2024-10-06
MEM0129,2024-03-10
MEM0129,2024-05-12
MEM0129,2023-11-28
MEM0129,2024-08-29
MEM0129,2024-05-26
MEM0129,2024-06-19
MEM0129,2024-09-25
MEM0129,2024-01-03
MEM0129,2024-10-30
MEM0129,2023-07-04
MEM0129,2024-04-09
MEM0129,2024-11-10
MEM0129,2024-02-12
MEM0129,2024-04-14
MEM0129,2023-06-24
MEM0129,2024-01-24
MEM0129,2024-09-13
MEM0129,2024-08-24
MEM0129,2024-07-08
MEM0129,2024-04-08
MEM0129,2023-10-14
MEM0129,2024-07-27
MEM0130,2024-06-08
MEM0130,2024-04-25
MEM0130,2024-11-12
MEM0130,2024-09-01
MEM0130,2024-12-15
MEM0130,2023-11-19
MEM0130,2024-01-29
MEM0130,2024-01-16
MEM0130,2024-02-22
MEM0130,2024-11-03
MEM0130,2024-09-07
MEM0130,2024-08-25
MEM0130,2024-05-01
MEM0130,2024-01-28
MEM0130,2023-12-30
MEM0130,2024-07-24
MEM0130,2024-02-02
MEM0130,2024-11-29
MEM0130,2024-06-08
MEM0130,2024-06-08
MEM0130,2024-02-04
MEM0130,2023-11-22
MEM0130,2023-12-11
MEM0130,2024-09-11
MEM0130,2024-03-07
MEM0130,2024-08-07
MEM0130,2023-12-29
MEM0130,2024-11-05
MEM0130,2024-02-11
MEM0130,2024-01-04
MEM0130,2024-06-17
MEM0130,2024-10-25
MEM0130,2024-01-28
MEM0130,2024-06-03
MEM0130,2023-12-26
MEM0130,2024-04-16
MEM0130,2023-11-14
MEM0130,2024-11-03
MEM0130,2024-09-20
MEM0130,2024-01-08
MEM0130,2024-08-28
MEM0130,2024-01-09
MEM0130,2024-07-23
MEM0130,2024-05-10
MEM0130,2024-04-17
MEM0130,2023-12-17
MEM0130,2024-01-26
MEM0130,2024-08-27
MEM0130,2024-11-17
MEM0130,2024-01-26
MEM0130,2024-10-06
MEM0131,2024-01-27
MEM0131,2024-12-08
MEM0131,2024-11-13
MEM0131,2024-08-25
MEM0131,2024-03-23
MEM0131,2024-02-04
MEM0131,2024-04-26
MEM0131,2024-03-13
MEM0131,2024-02-20
MEM0131,2024-02-23
MEM0131,2024-09-08
MEM0131,2024-03-18
MEM0131,2024-08-25
MEM0131,2023-11-10
MEM0131,2024-12-02
MEM0131,2023-11-30
MEM0131,2024-07-13
MEM0131,2024-06-07
MEM0131,2023-09-04
MEM0131,2023-10-02
MEM0131,2023-10-20
MEM0131,2024-11-09
MEM0131,2024-12-03
MEM0131,2024-01-09
MEM0131,2024-10-23
MEM0131,2024-05-28
MEM0131,2024-09-01
MEM0131,2023-10-21
MEM0131,2023-08-21
MEM0131,2023-11-17
MEM0131,2024-08-03
MEM0131,2024-10-15
MEM0131,2024-11-26
MEM0131,2023-11-18
MEM0131,2023-11-30
MEM0131,2023-12-27
MEM0131,2024-10-23
MEM0131,2024-07-22
MEM0131,2024-06-25
MEM0131,2023-11-03
MEM0131,2024-03-15
MEM0131,2023-08-24
MEM0131,2024-12-25
MEM0131,2024-01-22
MEM0131,2024-05-10
MEM0131,2024-01-12
MEM0131,2024-07-31
MEM0131,2024-11-04
MEM0131,2023-11-15
MEM0131,2024-04-08
MEM0131,2024-12-02
MEM0131,2024-05-31
MEM0131,2024-09-29
MEM0131,2024-12-02
MEM0131,2024-08-06
MEM0131,2024-01-31
MEM0131,2024-02-25
MEM0131,2024-02-19
MEM0131,2024-05-13
MEM0131,2023-12-08
MEM0131,2024-09-04
MEM0131,2023-08-27
MEM0131,2023-10-10
MEM0131,2024-04-30
MEM0131,2023-10-20
MEM0131,2024-12-07
MEM0131,2024-02-04
MEM0131,2024-05-14
MEM0131,2024-12-30
MEM0131,2024-01-13
MEM0131,2024-08-12
MEM0131,2024-01-09
MEM0131,2024-10-20
MEM0131,2024-03-12
MEM0131,2024-05-28
MEM0131,2023-08-26
MEM0131,2024-03-30
MEM0131,2024-02-18
MEM0131,2023-10-17
MEM0131,2023-11-09
MEM0131,2024-11-22
MEM0131,2023-12-28
MEM0131,2024-07-04
MEM0131,2024-06-08
MEM0131,2024-02-03
MEM0131,2024-03-16
MEM0131,2024-11-19
MEM0131,2023-09-03
MEM0131,2024-06-25
MEM0131,2024-12-30
MEM0131,2023-10-15
MEM0131,2023-11-12
MEM0131,2023-09-12
MEM0131,2024-12-30
MEM0131,2023-10-23
MEM0131,2024-05-20
MEM0131,2024-09-27
MEM0131,2023-09-25
MEM0131,2023-12-03
MEM0131,2023-10-29
MEM0131,2023-10-21
MEM0131,2024-01-31
MEM0131,2024-05-04
MEM0131,2024-08-18
MEM0131,2024-05-16
MEM0131,2024-07-18
MEM0131,2024-08-08
MEM0131,2024-04-09
MEM0131,2024-03-18
MEM0131,2024-08-16
MEM0131,2024-05-28
MEM0131,2024-08-28
MEM0131,2024-01-12
MEM0131,2024-06-29
MEM0131,2024-09-13
MEM0131,2024-08-26
MEM0131,2023-12-01
MEM0131,2024-01-04
MEM0131,2023-10-31
MEM0131,2023-08-25
MEM0131,2024-02-28
MEM0131,2024-06-06
MEM0132,2024-02-15
MEM0132,2023-06-05
MEM0132,2023-06-06
MEM0132,2023-08-15
MEM0132,2023-09-29
MEM0132,2023-04-23
MEM0132,2023-05-30
MEM0132,2023-12-16
MEM0132,2024-01-24
MEM0132,2023-07-31
MEM0132,2023-05-12
MEM0132,2023-10-25
MEM0132,2023-06-16
MEM0132,2023-06-16
MEM0132,2024-01-22
MEM0132,2023-08-14
MEM0132,2024-01-20
MEM0132,2023-05-24
MEM0132,2024-01-17
MEM0132,2023-07-18
MEM0132,2023-08-08
MEM0132,2023-10-08
MEM0132,2023-08-14
MEM0132,2023-04-28
MEM0132,2023-09-25
MEM0132,2024-01-15
MEM0132,2023-10-08
MEM0132,2023-10-05
MEM0132,2024-01-15
MEM0132,2023-06-18
MEM0132,2023-07-25
MEM0132,2023-06-20
MEM0132,2023-05-30
MEM0132,2023-07-11
MEM0132,2023-06-21
MEM0132,2023-12-30
MEM0132,2023-11-06
MEM0132,2023-10-10
MEM0132,2024-01-20
MEM0132,2023-05-02
MEM0132,2024-02-05
MEM0132,2023-11-03
MEM0132,2023-10-04
MEM0132,2024-01-02
MEM0132,2023-10-26
MEM0132,2023-09-11
MEM0132,2023-05-20
MEM0132,2023-05-14
MEM0132,2024-01-03
MEM0132,2023-11-22
MEM0132,2023-06-07
MEM0132,2024-01-19
MEM0132,2023-06-30
MEM0132,2023-10-08
MEM0132,2023-04-25
MEM0132,2023-08-10
MEM0132,2024-01-20
MEM0132,2023-11-19
MEM0132,2023-10-07
MEM0132,2023-12-05
MEM0132,2023-12-23
MEM0132,2024-02-04
MEM0132,2023-04-21
MEM0132,2023-05-06
MEM0132,2023-06-27
MEM0132,2023-05-21
MEM0132,2023-12-04
MEM0132,2023-11-17
MEM0132,2023-11-07
MEM0132,2023-05-29
MEM0132,2023-07-15
MEM0132,2023-07-17
MEM0132,2023-07-07
MEM0132,2024-01-22
MEM0132,2023-05-06
MEM0132,2023-11-29
MEM0132,2023-08-23
MEM0132,2023-10-07
MEM0132,2023-08-01
MEM0132,2024-01-23
MEM0133,2024-01-21
MEM0133,2024-10-13
MEM0133,2024-06-13
MEM0133,2024-09-25
MEM0133,2023-09-24
MEM0133,2023-09-14
MEM0133,2024-12-28
MEM0133,2024-12-28
MEM0133,2024-12-20
MEM0133,2024-04-22
MEM0133,2024-12-16
MEM0133,2024-03-04
MEM0133,2024-10-02
MEM0133,2024-09-30
MEM0133,2023-12-10
MEM0133,2024-10-23
MEM0133,2024-05-09
MEM0133,2023-10-16
MEM0133,2023-09-25
MEM0133,2024-03-24
MEM0133,2024-10-12
MEM0133,2024-11-15
MEM0133,2024-07-13
MEM0133,2024-08-10
MEM0133,2024-04-11
MEM0133,2024-10-25
MEM0133,2023-09-14
MEM0133,2024-03-08
MEM0133,2023-10-21
MEM0133,2024-12-06
MEM0133,2024-02-22
MEM0133,2024-07-14
MEM0133,2024-05-03
MEM0133,2024-05-25
MEM0133,2024-09-05
MEM0133,2024-11-01
MEM0133,2024-10-06
MEM0133,2024-09-18
MEM0133,2024-01-05
MEM0133,2023-11-02
MEM0133,2024-09-21
MEM0133,2024-10-10
MEM0133,2024-10-26
MEM0133,2024-01-31
MEM0133,2023-12-06
MEM0133,2024-12-18
MEM0133,2023-10-27
MEM0133,2024-08-08
MEM0133,2024-05-06
MEM0133,2023-09-21
MEM0133,2024-02-10
MEM0133,2023-11-11
MEM0133,2023-09-29
MEM0133,2023-12-06
MEM0133,2024-01-26
MEM0133,2024-10-16
MEM0133,2024-04-28
MEM0133,2024-01-17
MEM0133,2023-12-24
MEM0133,2024-03-15
MEM0133,2024-10-12
MEM0133,2024-03-07
MEM0133,2024-09-02
MEM0133,2023-09-17
MEM0133,2024-08-17
MEM0133,2024-07-14
MEM0133,2023-10-17
MEM0133,2024-08-03
MEM0133,2024-09-01
MEM0133,2024-06-18
MEM0133,2024-10-10
MEM0133,2024-07-07
MEM0133,2023-09-25
MEM0133,2024-05-05
MEM0133,2024-06-22
MEM0133,2024-08-06
MEM0133,2023-10-31
MEM0133,2024-05-29
MEM0133,2024-12-10
MEM0133,2023-12-30
MEM0133,2024-03-26
MEM0133,2024-09-23
MEM0133,2024-05-20
MEM0133,2023-12-08
MEM0133,2024-07-20
MEM0133,2023-10-07
MEM0133,2024-05-30
MEM0133,2024-02-02
MEM0133,2023-11-10
MEM0133,2024-09-01
MEM0133,2024-06-05
MEM0133,2023-11-25
MEM0133,2023-09-14
MEM0133,2023-11-13
MEM0133,2024-05-04
MEM0133,2024-12-02
MEM0133,2024-11-30
MEM0133,2024-04-27
MEM0133,2024-10-05
MEM0133,2024-06-12
MEM0133,2023-09-29
MEM0133,2023-11-30
MEM0133,2024-04-13
MEM0133,2024-02-29
MEM0133,2024-08-05
MEM0133,2024-05-23
MEM0133,2024-10-02
MEM0133,2024-01-15
MEM0133,2024-05-23
MEM0133,2023-11-22
MEM0133,2023-10-19
MEM0133,2024-07-31
MEM0133,2024-04-02
MEM0133,2024-03-01
MEM0133,2024-04-21
MEM0133,2024-04-15
MEM0133,2024-05-13
MEM0133,2024-08-12
MEM0133,2024-03-20
MEM0133,2024-07-05
MEM0134,2024-04-23
MEM0134,2024-07-09
MEM0134,2024-12-02
MEM0134,2024-03-19
MEM0134,2024-06-24
MEM0134,2024-03-11
MEM0134,2023-12-24
MEM0134,2024-05-24
MEM0134,2024-11-02
MEM0134,2024-06-01
MEM0134,2024-09-23
MEM0134,2024-07-24
MEM0134,2023-11-27
MEM0134,2024-08-08
MEM0134,2023-11-19
MEM0134,2024-07-16
MEM0134,2024-05-29
MEM0134,2024-01-08
MEM0134,2024-11-19
MEM0134,2024-12-07
MEM0134,2024-03-29
MEM0134,2024-03-08
MEM0134,2023-12-21
MEM0134,2024-12-13
MEM0134,2024-09-27
MEM0134,2024-10-06
MEM0134,2024-08-03
MEM0134,2023-11-18
MEM0134,2024-05-11
MEM0134,2024-03-23
MEM0134,2024-05-09
MEM0134,2024-12-18
MEM0134,2024-10-30
MEM0134,2024-01-21
MEM0134,2024-03-02
MEM0134,2024-02-25
MEM0134,2024-08-26
MEM0134,2024-09-18
MEM0134,2024-03-06
MEM0134,2024-03-09
MEM0134,2024-04-05
MEM0134,2024-10-02
MEM0134,2024-12-29
MEM0134,2024-06-07
MEM0134,2024-09-01
MEM0134,2024-12-12
MEM0134,2024-02-21
MEM0134,2024-03-13
MEM0134,2024-07-12
MEM0134,2024-11-23
MEM0134,2024-10-31
MEM0134,2024-06-06
MEM0134,2024-12-07
MEM0134,2024-09-19
MEM0134,2024-12-18
MEM0134,2024-02-27
MEM0134,2024-11-21
MEM0134,2024-10-23
MEM0134,2023-12-30
MEM0134,2024-12-18
MEM0134,2024-02-23
MEM0134,2024-11-17
MEM0134,2023-12-07
MEM0134,2024-08-24
MEM0134,2024-07-24
MEM0134,2024-08-09
MEM0134,2024-03-26
MEM0134,2024-10-15
MEM0134,2024-09-06
MEM0134,2024-09-27
MEM0134,2023-12-12
MEM0134,2023-12-25
MEM0134,2024-08-01
MEM0134,2023-12-10
MEM0134,2024-02-02
MEM0134,2024-04-24
